node_id,cluster_id
1596648673,0
1832129762,0
4076126468,0
7946372941,0
5516594509,0
1401849810,0
25509527,0
25509533,0
104318,0
2398924896,1
6369329155,1
20965798,1
20965799,1
20965800,1
25500427,1
8868824844,1
2398924877,1
7946378606,1
7946378610,1
6369329170,1
2398924886,1
4076095262,1
104319,1
104320,2
1215563904,2
373364228,2
1649365894,2
3229825163,2
3229825166,2
6369329166,2
8868824851,2
8868824852,2
3229825173,2
5475684758,2
8868824855,2
8868824856,2
8868824857,2
5475684763,2
20965794,2
20965797,2
107687,2
18397096,2
20965803,2
1163955130,2
10263444809,2
441958994,2
21693795,2
5475684848,2
1649365878,2
1215563895,2
1771426174,2
104321,3
25161346,3
25161345,3
104322,3
25161349,3
8869435268,3
5043864464,3
8869435281,3
8869435286,3
25161367,3
25161368,3
8869435287,3
8869435288,3
316763548,3
5046005789,3
5046005790,3
28800672,3
8869464354,3
8869464357,3
24951853,3
4922952366,3
4922952365,3
7553887409,3
4922952371,3
4922952372,3
4922952373,3
4922952374,3
24658003,3
1684511955,3
24658007,3
24658010,3
25066333,3
10677375,3
25066337,3
5046005730,3
5046005731,3
24950117,3
7553887464,3
316763500,3
316763501,3
1046306670,3
1046334318,3
317380078,3
5046005745,3
5046005743,3
1718328435,3
316763513,3
1718328442,3
2334502396,3
8438226815,3
25475712,4
4715264001,4
4715264002,4
104323,4
4715264004,4
4715264006,4
4715264007,4
722208263,4
7623861385,4
6014302222,4
6014302224,4
6014302225,4
3987750677,4
8064065315,4
8064065316,4
8429812517,4
6110164647,4
9216868136,4
9216868137,4
722208297,4
9216868141,4
1532087855,4
295977520,4
9216868143,4
9216868145,4
5924603442,4
4136137529,4
5924603450,4
4136137530,4
1233350847,4
4534184512,4
1233350848,4
9690915267,4
9690915275,4
9690915278,4
25475663,4
25475664,4
2374491605,4
27460439,4
4167762776,4
2969438426,4
4167762778,4
6265654111,4
7644741343,4
7644741345,4
7644741346,4
7644741348,4
377490664,4
5904585328,4
1312932849,4
4715263991,4
4715263992,4
4715263993,4
10013517434,4
4715263995,4
1237883773,4
4715263998,4
843376643,5
5116226063,5
251892754,5
3215685153,5
5641663538,5
5342236723,5
5342236724,5
5641663539,5
4430996023,5
4430996024,5
5342236728,5
